[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:43:01][INFO]: Added new tower "Cake Grand-ma"
[26-01-2019][12:45:16][INFO]: Destroying game window "Grand-ma Tower Defense"
[26-01-2019][12:45:16][INFO]: Deleting ressources.
[26-01-2019][12:45:16][INFO]: Goodbye !
